IMAGE_FILE,DESCRIPTION,AUTHOR,TITLE,TECHNIQUE,DATE,TYPE,SCHOOL,TIMEFRAME
09613-allegory.jpg,"These are some of the most enigmatic works of Correggio, their subject is difficult to decipher",CORREGGIO,Allegory of Virtues,"Distemper, 142 x 86 cm",1525-30,mythological,Italian,1501-1550
09642-grotesq1.jpg,This painting (and another in the same private collection) are illuminating examples of the type of decorative flower pieces in series in which De la Corte specialised.,"CORTE, Gabriel de la",Grotesques with Flowers,"Oil on canvas, 61 x 81 cm",1690,still-life,Spanish,1651-1700
09642-grotesq1.jpg,The complete series is likely to have comprised a number of other pictures of the same type.,"CORTE, Gabriel de la",Grotesques with Flowers,"Oil on canvas, 61 x 81 cm",1690,still-life,Spanish,1651-1700
09642-grotesq1.jpg,These pictures are trompe l'oeil works that depict fictive carved stone or stucco-work grotesques of scrolling vegetable ornament with intertwining flower garlands.,"CORTE, Gabriel de la",Grotesques with Flowers,"Oil on canvas, 61 x 81 cm",1690,still-life,Spanish,1651-1700
09642-grotesq1.jpg,"It is unlikely that these grotesques existed as such and they were most probably copied from 16th or 17th-century ornamental prints.While the grotesques are repeated in each picture, the floral arrangements vary and offer a delightful interplay between the natural-looking flowers and the stylised vegetable ornaments.","CORTE, Gabriel de la",Grotesques with Flowers,"Oil on canvas, 61 x 81 cm",1690,still-life,Spanish,1651-1700
09642-grotesq1.jpg,The repetition of the grotesque decorations and the downward-looking angle of the cherubs gaze in the paintings suggest that these pictures were intended to make up a frieze on the upper part of the wall in a private residence of the time.,"CORTE, Gabriel de la",Grotesques with Flowers,"Oil on canvas, 61 x 81 cm",1690,still-life,Spanish,1651-1700
09645-battle_s.jpg,This painting shows a characteristic battle scene by the artist.,"CORTE, Juan de la",Battle Scene with a Roman Army Besieging a Large City,"Oil on canvas, 162 x 196 cm",-,landscape,Spanish,1601-1650
09645-battle_s.jpg,"The overall setting, in which a military commander and his entourage are depicted in the right foreground, with a mass of soldiers arranged in a circular arc attacking a fortified building in the left background, appears to have been a popular compositional formula for the artist.","CORTE, Juan de la",Battle Scene with a Roman Army Besieging a Large City,"Oil on canvas, 162 x 196 cm",-,landscape,Spanish,1601-1650
09645-battle_s.jpg,The battle represented here is not yet identified.,"CORTE, Juan de la",Battle Scene with a Roman Army Besieging a Large City,"Oil on canvas, 162 x 196 cm",-,landscape,Spanish,1601-1650
09645-battle_s.jpg,Perhaps the scene represents the fall of Jerusalem to the Roman general Popeye (in late autumn 63 BC).,"CORTE, Juan de la",Battle Scene with a Roman Army Besieging a Large City,"Oil on canvas, 162 x 196 cm",-,landscape,Spanish,1601-1650
09663-1stufa1.jpg,"The picture shows a view of the Stanza della Stufa with the Age of Iron (left) and the Age of Gold and Age of Silver (right).Of the numerous apartments in the Palazzo Pitti, two suites of rooms stand out because of their decoration, function and size.","CORTONA, Pietro da",View of the Stanza della Stufa,Fresco,1637-41,interior,Italian,1601-1650
09663-1stufa1.jpg,"These took their present form under Grand Duke Ferdinando II de' Medici (1610-1670), and for the most part they were spared later encroachments owing to their high-quality frescoes.","CORTONA, Pietro da",View of the Stanza della Stufa,Fresco,1637-41,interior,Italian,1601-1650
09663-1stufa1.jpg,These are the reception rooms in the left (north) wing used by Ferdinando II.,"CORTONA, Pietro da",View of the Stanza della Stufa,Fresco,1637-41,interior,Italian,1601-1650
09663-1stufa1.jpg,"The rooms on the cooler ground floor, directly connected with the Boboli Gardens by way of a loggia and a terrace, served him as a summer apartment (Appartamento d'Estate); his winter quarters (Appartamento d'Inverno), reached by way of a large staircase and capable of being heated, lie directly above these on the piano nobile.In the winter quarters Pietro da Cortona decorated the Stanza della Stufa, and the Rooms of the Planets (Sala di Venere; Sala di Giove; Sala di Marte; Sala di Apollo) between 1637 and 1661.The Stanza della Stufa is a smaller room on the piano nobile that was one of the grand duke's private chambers.","CORTONA, Pietro da",View of the Stanza della Stufa,Fresco,1637-41,interior,Italian,1601-1650
09663-1stufa1.jpg,"It took its name from its heated floor (""stufa"" means heater).","CORTONA, Pietro da",View of the Stanza della Stufa,Fresco,1637-41,interior,Italian,1601-1650
09663-1stufa1.jpg,Cortona painted here the Age of Gold and the Age of Silver on the north wall in 1637.,"CORTONA, Pietro da",View of the Stanza della Stufa,Fresco,1637-41,interior,Italian,1601-1650
09663-1stufa1.jpg,The Age of Bronze and Age of Iron were realized only later in 1641.,"CORTONA, Pietro da",View of the Stanza della Stufa,Fresco,1637-41,interior,Italian,1601-1650
09663-1stufa1.jpg,The iconographic concept is based on Ovid's Metamorphoses,"CORTONA, Pietro da",View of the Stanza della Stufa,Fresco,1637-41,interior,Italian,1601-1650
09665-1stufa3.jpg,The picture shows one of the scenes in the Stanza della Stufa.,"CORTONA, Pietro da",Age of Bronze,Fresco,1641,mythological,Italian,1601-1650
09665-1stufa3.jpg,"A Roman general distributes the spoils of war to his soldiers, who have proven their valour in combat.","CORTONA, Pietro da",Age of Bronze,Fresco,1641,mythological,Italian,1601-1650
09665-1stufa3.jpg,"In the foreground, a group of prisoners in chains is huddled next to a bundle of trophies.","CORTONA, Pietro da",Age of Bronze,Fresco,1641,mythological,Italian,1601-1650
09665-1stufa3.jpg,"According to Ovid, people in the Age of Bronze may have been wild and combative, but they were neither cruel nor immoral.The Stanza della Stufa is a smaller room on the piano nobile that was one of the grand duke's private chambers.","CORTONA, Pietro da",Age of Bronze,Fresco,1641,mythological,Italian,1601-1650
09665-1stufa3.jpg,"It took its name from its heated floor (""stufa"" means heater).","CORTONA, Pietro da",Age of Bronze,Fresco,1641,mythological,Italian,1601-1650
09665-1stufa3.jpg,Cortona painted here the Age of Gold and the Age of Silver on the north wall in 1637.,"CORTONA, Pietro da",Age of Bronze,Fresco,1641,mythological,Italian,1601-1650
09665-1stufa3.jpg,The Age of Bronze and Age of Iron were realized only later in 1641.,"CORTONA, Pietro da",Age of Bronze,Fresco,1641,mythological,Italian,1601-1650
09665-1stufa3.jpg,The iconographic concept is based on Ovid's Metamorphoses,"CORTONA, Pietro da",Age of Bronze,Fresco,1641,mythological,Italian,1601-1650
09674-2venere4.jpg,The picture shows one of the lunettes in the Sala di Venere depicting famous exempla from antiquity that illustrate the successes to be gained through virtue and self-denial.,"CORTONA, Pietro da",Lunette painting,Fresco,1642,mythological,Italian,1601-1650
09674-2venere4.jpg,It depicts Augustus,"CORTONA, Pietro da",Lunette painting,Fresco,1642,mythological,Italian,1601-1650
09682-5apollo1.jpg,The picture shows one of the two wall paintings in the Sala di Apollo depicting Ancient Rulers Who Devoted Themselves to Learning.,"CORTONA, Pietro da",Wall painting,Fresco,1642,mythological,Italian,1601-1650
09682-5apollo1.jpg,The present picture represents Theodosius,"CORTONA, Pietro da",Wall painting,Fresco,1642,mythological,Italian,1601-1650
09683-5apollo2.jpg,The picture shows one of the two wall paintings in the Sala di Apollo depicting Ancient Rulers Who Devoted Themselves to Learning.,"CORTONA, Pietro da",Wall painting,Fresco,1642,mythological,Italian,1601-1650
09683-5apollo2.jpg,The present picture represents Alexander,"CORTONA, Pietro da",Wall painting,Fresco,1642,mythological,Italian,1601-1650
09698-04sabine.jpg,The Sacchetti family commissioned this painting in the 1620s when Pietro da Cortona was just making his name in Roman circles.,"CORTONA, Pietro da",The Rape of the Sabine Women,"Oil on canvas, 280,5 x 426 cm",1627-29,historical,Italian,1601-1650
09698-04sabine.jpg,They thus became his first patrons and introduced him to the world of aristocratic commissions.,"CORTONA, Pietro da",The Rape of the Sabine Women,"Oil on canvas, 280,5 x 426 cm",1627-29,historical,Italian,1601-1650
09698-04sabine.jpg,"During the first two decades of the century, Caravaggio's naturalistic style had been rivaled by the Carracci cousins' academic style of classicism.","CORTONA, Pietro da",The Rape of the Sabine Women,"Oil on canvas, 280,5 x 426 cm",1627-29,historical,Italian,1601-1650
09698-04sabine.jpg,Each school had its own followers and some attempts had been made to bring the two together.,"CORTONA, Pietro da",The Rape of the Sabine Women,"Oil on canvas, 280,5 x 426 cm",1627-29,historical,Italian,1601-1650
09698-04sabine.jpg,"The arrival of Pietro da Cortona, at the same time as Bernini erupted onto the scene as the preferred sculptor and architect of the Barberini pope Urban VIII, were together sufficient to transform art in Rome and to create a true Baroque style.Pietro da Cortona's painting stands out for its open theatricality, lively gestures, richness of colour, and brushwork, as well as its diffused light.","CORTONA, Pietro da",The Rape of the Sabine Women,"Oil on canvas, 280,5 x 426 cm",1627-29,historical,Italian,1601-1650
09698-04sabine.jpg,"The Sabine women being lifted into the air deliberately derive from Bernini's works, such as Apollo and Daphne, as if to underline the bond between the two artists.","CORTONA, Pietro da",The Rape of the Sabine Women,"Oil on canvas, 280,5 x 426 cm",1627-29,historical,Italian,1601-1650
09698-04sabine.jpg,"There is little real violence in his treatment of this scene from Roman legend, merely a splendidly theatrical display of half-clothed bodies","CORTONA, Pietro da",The Rape of the Sabine Women,"Oil on canvas, 280,5 x 426 cm",1627-29,historical,Italian,1601-1650
09741-grif_02.jpg,"The reconstruction of the polyptych, dismembered in the 18th century, is not unambiguous.","COSSA, Francesco del",Griffoni Polyptych: St Peter and St John the Baptist,"Oil on panel, 112 x 55 cm (each)",1473,religious,Italian,1451-1500
09741-grif_02.jpg,It seems certain that the central panel was the painting of St Vincent Ferrer while on his sides were St Peter and St John the Baptist.,"COSSA, Francesco del",Griffoni Polyptych: St Peter and St John the Baptist,"Oil on panel, 112 x 55 cm (each)",1473,religious,Italian,1451-1500
09741-grif_02.jpg,Paintings of St Lucy and St John the Baptist were probably located on the upper part of the sides while a Crucifixion tondo was in the upper central position.,"COSSA, Francesco del",Griffoni Polyptych: St Peter and St John the Baptist,"Oil on panel, 112 x 55 cm (each)",1473,religious,Italian,1451-1500
09741-grif_02.jpg,The predella was executed by Ercole de' Roberti.,"COSSA, Francesco del",Griffoni Polyptych: St Peter and St John the Baptist,"Oil on panel, 112 x 55 cm (each)",1473,religious,Italian,1451-1500
09779-dune.jpg,The painting is signed lower left: G. Costa,"COSTA, Giovanni",A Dune,"Oil on panel, 25 x 38 cm",-,landscape,Italian,1851-1900
09781-bentivo.jpg,This signed work is one of most well-known of Lorenzo Costa's artistic production.,"COSTA, Lorenzo the Elder",Portrait of Giovanni II Bentivoglio,"Tempera on wood, 55 x 49 cm",c. 1492,portrait,Italian,1451-1500
09781-bentivo.jpg,"In the portrait of Bentivoglio there is obviously a sound knowledge of Antonello  Messina's style, but what really dominates is the solidity and sculptural relief of the form, which Costa draws from Venetian painting.","COSTA, Lorenzo the Elder",Portrait of Giovanni II Bentivoglio,"Tempera on wood, 55 x 49 cm",c. 1492,portrait,Italian,1451-1500
09781-bentivo.jpg,"This is visible in the sturdy build of the whole figure, the imposing neck, and the well-placed head.","COSTA, Lorenzo the Elder",Portrait of Giovanni II Bentivoglio,"Tempera on wood, 55 x 49 cm",c. 1492,portrait,Italian,1451-1500
09781-bentivo.jpg,"Costa, who moved to Bologna from his native Ferrara in 1482, was one of the most interesting and modern exponents of Northern painting in this period","COSTA, Lorenzo the Elder",Portrait of Giovanni II Bentivoglio,"Tempera on wood, 55 x 49 cm",c. 1492,portrait,Italian,1451-1500
09807-virgchil.jpg,"The painting shows the influence of Filipino Lippi, who was in Bologna in 1501","COSTA, Lorenzo the Elder",Virgin and Child,"Panel, 57 x 42 cm",1501-03,religious,Italian,1451-1500
09847-courb110.jpg,"The women here are Courbet's sisters, Zoé and Juliette, along with Courbet's son, Désiré Binet.","COURBET, Gustave",The Grain Sifters,"Oil on canvas, 131 x 167 cm",1854,genre,French,1851-1900
09847-courb110.jpg,"A masterpiece of rural simplicity, it is a brilliant example of the genre scene and reminiscent of Millet.","COURBET, Gustave",The Grain Sifters,"Oil on canvas, 131 x 167 cm",1854,genre,French,1851-1900
09847-courb110.jpg,The painting was exhibited at the 1855 Salon,"COURBET, Gustave",The Grain Sifters,"Oil on canvas, 131 x 167 cm",1854,genre,French,1851-1900
09848-courb111.jpg,The subtitle of the huge painting is Real Allegory of Seven Years of My Artistic and Moral Life.,"COURBET, Gustave",The Studio of the Painter,"Oil on canvas, 359 x 598 cm",1855,genre,French,1851-1900
09848-courb111.jpg,"Courbet did not like to talk about his art, but made an exception for this work: ""It is the moral and physical story of my studio.","COURBET, Gustave",The Studio of the Painter,"Oil on canvas, 359 x 598 cm",1855,genre,French,1851-1900
09848-courb111.jpg,... it is the world that comes to be painted.,"COURBET, Gustave",The Studio of the Painter,"Oil on canvas, 359 x 598 cm",1855,genre,French,1851-1900
09848-courb111.jpg,.. .The painting is divided into two parts.,"COURBET, Gustave",The Studio of the Painter,"Oil on canvas, 359 x 598 cm",1855,genre,French,1851-1900
09848-courb111.jpg,"I am in the middle, painting.","COURBET, Gustave",The Studio of the Painter,"Oil on canvas, 359 x 598 cm",1855,genre,French,1851-1900
