sentence_id,sentence_text,image_file,title,author,type,school,timeframe_start,timeframe_end
503,The stained glass window was removed in 1738 when Christian Müller's world famous organ was put in place,04151-inte_bav.jpg,Interior of the St Bavo in Haarlem,Job Adriaensz BERCKHEYDE,interior,Dutch,1651,1700
504,"This still-life depicts Bohemian crystals, cups, and a watch",04162-stillif1.jpg,Still-Life,Christian BERENTZ,still-life,German,1651,1700
505,The scene on the vault of the church of San Matteo depicts The Calling of Saint Matthew,04171-2matteo1.jpg,The Calling of Saint Matthew,Il BERGAMASCO,religious,Italian,1551,1600
506,"This still-life consists of plums and apples, a blue and white bowl of Strawberries, grapes, gooseberries, a Roemer of wine and a pewter vessel on a table",04178-still_li.jpg,Still-Life,Gillis Gillisz. de BERGH,still-life,Dutch,1601,1650
507,"The painter learnt painting from his father but later, under the influence of Michelangelo, he turned toward sculpting.",04385-z_salome.jpg,Salome,Alonso BERRUGUETE,religious,Spanish,1501,1550
508,This is a late work of the artist,04389-annuncia.jpg,Annunciation,Pedro BERRUGUETE,religious,Spanish,1451,1500
509,In his oil paintings Bertin remained loyal to traditional landscape style,04410-landscap.jpg,Landscape with a Fortress and a Beggar,Jean-Victor BERTIN,landscape,French,1801,1850
510,"In Greek mythology Phaethon was the son of Helios, the sun-god.",04413-phaeton.jpg,Phaethon on the Chariot of Apollo,Nicolas BERTIN,mythological,French,1701,1750
511,"Helios drove his golden chariot, a 'quadriga' yoked to a team of four horses abreast, daily across the sky.",04413-phaeton.jpg,Phaethon on the Chariot of Apollo,Nicolas BERTIN,mythological,French,1701,1750
512,Phaethon persuaded his unwilling father to allow him for one day to drive his chariot across the skies.,04413-phaeton.jpg,Phaethon on the Chariot of Apollo,Nicolas BERTIN,mythological,French,1701,1750
513,"Because he had no skill he was soon in trouble, and the climax came when he met the fearful Scorpion of the zodiac.",04413-phaeton.jpg,Phaethon on the Chariot of Apollo,Nicolas BERTIN,mythological,French,1701,1750
514,"He dropped the reins, the horses bolted and caused the earth itself to catch fire.",04413-phaeton.jpg,Phaethon on the Chariot of Apollo,Nicolas BERTIN,mythological,French,1701,1750
515,"In the nick of time Jupiter, father of the goods, put a stop to his escapade with a thunderbolt which wrecked the chariot and sent Phaethon hurtling down in flames into the River Eridanus (according to some, the Po).",04413-phaeton.jpg,Phaethon on the Chariot of Apollo,Nicolas BERTIN,mythological,French,1701,1750
516,He was buried by nymphs.,04413-phaeton.jpg,Phaethon on the Chariot of Apollo,Nicolas BERTIN,mythological,French,1701,1750
517,Phaethons's reckless attempt to drive his father's chariot made him the symbol of all who aspire to that which lies beyond their capabilities.,04413-phaeton.jpg,Phaethon on the Chariot of Apollo,Nicolas BERTIN,mythological,French,1701,1750
518,This painting is a model for a larger composition of unknown destination,04456-christ_c.jpg,Christ on the Cross,Joachim BEUCKELAER,religious,Flemish,1551,1600
519,"The painter depicts objects in every-day use, primarily tools, kitchen appliances and dishes made of diverse materials, which correspond in every detail to the equipment used at the time.",04468-market_s.jpg,Market Scene,Joachim BEUCKELAER,genre,Flemish,1551,1600
520,"The costumes of the figures mirror the clothes worn at the time by Dutch market women and country folk.This painting shows three people: a man edges closer to the younger of two market women, apparently with an unequivocal proposition.",04468-market_s.jpg,Market Scene,Joachim BEUCKELAER,genre,Flemish,1551,1600
521,"The two are surrounded by the goods for sale, such as butter, cheese, eggs and poultry in baskets, barrels and on wooden cheese plates.",04468-market_s.jpg,Market Scene,Joachim BEUCKELAER,genre,Flemish,1551,1600
522,The goods displayed in such abundance in Beuckelaer's painting bear a metaphorical message which is erotic rather than religious.,04468-market_s.jpg,Market Scene,Joachim BEUCKELAER,genre,Flemish,1551,1600
523,They are perceived as aphrodisiacs or used colloquially as synonyms for sexual feelings and practices,04468-market_s.jpg,Market Scene,Joachim BEUCKELAER,genre,Flemish,1551,1600
524,"Joachim Beuckelaer, the nephew and pupil of Pieter Aertsen, specialised in market scenes and genre paintings.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
525,"Following the path opened up by his uncle, he responded to the growing demand of a prosperous bourgeoisie that wished to decorate their houses with works that reflected the lay character of their surroundings, whilst retaining a moral and religious significance.Jesus' visit to the house of Martha and Mary, taken from St Luke's Gospel, formed the basis of several representations from the mid-16th century onwards.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
526,"In the religious context of the time, this scene illustrated one of the fundamental differences opposing Catholics and Protestants.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
527,The latter sought salvation in action whilst the former placed greater value on the contemplative life.,04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
528,"Here the artist relegates the teaching of the divine word to the back of the painting, devoting the entire foreground to active life, incarnated by Martha, and in so doing juxtaposing a genre scene and a still-life.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
529,"Like Aertsen, he assembles the domestic scene in his studio, drawing from a repertory of standard objects and utensils that he was to constantly reproduce elsewhere in various combinations.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
530,"Again like Aertsen, he has borrowed from Serlio's treatise the Renaissance architecture in which he places his composition.However, it would be unfair to dismiss Beuckelaer as a mere follower.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
531,"Rather the artist stands out by his extraordinary ability to reproduce textures in their full sensuousness, using a light and subtle stroke and a delicately gradated palette.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
532,"With considerable virtuosity and delight he precisely depicts the varnished terracotta of the crocks, the flaccid skin of the plucked fowl, the starched but still supple serviettes, and the fragility of the hair drawn back over the kitchen-maid's temples.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
533,The soft greasiness of the meat or the velvety softness of the mallard duck are set against the flat glint of the tin pot and the glazed transparency of the cabochon glasses or berkemeier.,04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
534,"A search for harmony guides him in the distribution of objects, colours, light and shade, in a careful composition that leaves nothing to chance.Multiplying the different levels of interpretation, the image moves beyond a simple illustration of the Gospel story to become a philosophical exegesis of visible reality.",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
535,"Invested with moral and symbolic content, each object reminds man of his carnal nature and warns him against the dangers of voluptuousness",04471-martha.jpg,Christ in the House of Martha and Mary,Joachim BEUCKELAER,religious,Flemish,1551,1600
536,"Joachim Beuckelaer took the market and kitchen painting created by Pieter Aertsen, and developed them into an independent genre which remained popular until well into the 17th century.",04474-v_market.jpg,The Vegetable Market,Joachim BEUCKELAER,still-life,Flemish,1551,1600
537,"The didactic element of Beuckelaer's paintings did not manifest itself in propaganda on behalf of Catholic orthodoxy, but in the cheerful censure of the wickedness of worldly pleasure.",04474-v_market.jpg,The Vegetable Market,Joachim BEUCKELAER,still-life,Flemish,1551,1600
538,"His paintings are full of allusions to sensuality, sexuality and fertility, with vegetables, fruit, fish, meat and cooking utensils piled up around a few figures.",04474-v_market.jpg,The Vegetable Market,Joachim BEUCKELAER,still-life,Flemish,1551,1600
539,"In his best works, Beuckelaer mixes a strong sense of space and detail on the one hand, with unity of composition on the other",04474-v_market.jpg,The Vegetable Market,Joachim BEUCKELAER,still-life,Flemish,1551,1600
540,"The painting shows a river landscape with fishing boats in a strong breeze before a town, probably Dordrecht",04486-river_la.jpg,River Landscape,Abraham van BEYEREN,landscape,Dutch,1651,1700
541,"This panel shows a still-life with grapes, bread, oysters and a wineglass.",04490-stil_gra.jpg,Still-Life,Abraham van BEYEREN,still-life,Dutch,1651,1700
542,Van Beijeren signed his canvases with the monogram AVB and invariably failed to include a date.,04490-stil_gra.jpg,Still-Life,Abraham van BEYEREN,still-life,Dutch,1651,1700
543,"The present panel is Signed with monogram 'AVB f', lower right on the table rim",04490-stil_gra.jpg,Still-Life,Abraham van BEYEREN,still-life,Dutch,1651,1700
544,"The still-life depicts an orange and a lemon in a porcelain bowl, a roemer, a melon, a sliced herring on a pewter plate, and a peeled lemon together on a table draped with a velvet cloth",04493-still_li.jpg,Still-Life,Abraham van BEYEREN,still-life,Dutch,1651,1700
545,"This picture displays several distinctive aspects of Mannerist vocabulary: formal complexity, awkward composition, eclectic style, and vibrant colouring.",04499-holyfami.jpg,The Holy Family with St John the Baptist,Giovanni Francesco BEZZI,religious,Italian,1551,1600
546,"Unlike his master's fluid, near academic reading of Michelangelo's style, Giovan Francesco Bezzi (Nosadella) invested his figures with an exaggerated, almost grotesque monumentality and placed them within a relationship of congested intimacy",04499-holyfami.jpg,The Holy Family with St John the Baptist,Giovanni Francesco BEZZI,religious,Italian,1551,1600
547,Biagio d' Antonio here clearly reveals his debt to Ghirlandaio both in the composition and the facial type.,04506-madonna.jpg,Madonna and Child,BIAGIO D'ANTONIO,religious,Italian,1451,1500
548,"Biagio favoured bright, crystalline colors and a luminous palette to depict naturalistic details, techniques derived from Flemish and German paintings like those of Hugo van der Goes",04506-madonna.jpg,Madonna and Child,BIAGIO D'ANTONIO,religious,Italian,1451,1500
549,The painting was executed in the workshop of Andrea del Verrocchio with the participation of Biagio d'Antonio.,04511-virgin_c.jpg,Virgin and Child Enthroned with Five Saints and Two Angels,BIAGIO D'ANTONIO,religious,Italian,1451,1500
550,"The represented standing saints are, from left to right, an unidentified bishop saint, St Peter Martyr, St Vincent Ferrer and St James the Great.",04511-virgin_c.jpg,Virgin and Child Enthroned with Five Saints and Two Angels,BIAGIO D'ANTONIO,religious,Italian,1451,1500
551,In the foreground St Catherine of Siena is knelling at the feet of the Virgin,04511-virgin_c.jpg,Virgin and Child Enthroned with Five Saints and Two Angels,BIAGIO D'ANTONIO,religious,Italian,1451,1500
552,"In addition to the Last Judgment on the entrance arch, Bicci di Lorenzo painted almost all of the vault and the high section of the arch in the Cappella Maggiore in San Francesco.",04527-arezzo2.jpg,Angels,BICCI DI LORENZO,religious,Italian,1401,1450
